uniprot_id,protein,gene,description,n_seq,gene_symbol,CR10_T1,CR10_T2,CR12_T1,CR12_T2,CR149_T1,CR149_T2,CR15_T1,CR163_T1,CR163_T2,CR17_T1,CR17_T2,CR18_T1,CR18_T2,CR22_T1,CR22_T2,CR23_T1,CR25_T1,CR25_T2,CR383_T1,CR386_T1,CR386_T2,CR6_T1,CR6_T2,CR7_T1,CR7_T2,CR72_T1,CR72_T2,CR8_T1,CR8_T2,CR9_T2,PPS2,PPS20,PPS28,PPS31,PPS32,PPS37,PPS40,PPS41,PPS42,PPS44,logFC,CI.L,CI.R,average_intensity,t,B,P.Value,adj.P.Val,sig.PVal,sig.FDR,pi_score,pi_pval,sig_pi,sig_nominal_01
P00568,KAD1_HUMAN,AK1,Adenylate kinase isoenzyme 1,19,"=""""",26.9756206161701,27.1066493958933,26.8189749929817,26.3564481722127,26.2614158840375,26.3903699632699,26.25497807246,26.6506047730293,26.7814541792374,26.7954730507178,26.9124184193447,26.8452200845775,26.7446751162232,26.9062722900719,27.2930437444252,25.7585072950046,26.6481252338801,26.6215705933417,26.6230023665314,25.8152714802855,26.7730395971145,27.0376817063683,26.6404034373912,25.5127587134009,26.2703305092155,27.0337484226688,26.8951987897299,27.0715511871767,27.3135838790271,26.5504270570904,26.7326330994777,26.9823152696876,26.0382766736721,26.3178311938989,26.1527982691541,26.3714715110265,27.0340773057121,26.8480502937376,26.3757082105425,27.2144457524666,-0.0205721949565714,-0.51704167874685,0.475897288833707,26.6431606650564,-0.0838092327451867,-5.78212373392559,0.933636038473537,0.99407463931736,0,0,6.135120790651977e-4,0.9453253143794423,0,0
P15090,FABP4_HUMAN,FABP4,"Fatty acid-binding protein, adipocyte",8,"=""""",27.0540758513161,25.9992307479107,25.2114823029761,26.2601153539472,24.9099211149139,25.330110714803,29.6135608642826,23.5422243030317,23.9968414690772,24.7748119174133,25.3122194437785,23.3473978891148,24.8612221726584,27.2457021008516,25.6347269610694,29.5305501844585,26.77673515082,25.9771009700491,23.5232621320984,31.4735519270564,27.273389687386,23.7908478446162,23.6137935694776,30.1006043195032,25.4183462955998,26.1414291225667,27.2710707206709,24.4779641640277,24.367128807788,30.3283987438768,24.025014070454,24.0889219261819,23.1361385794098,22.7635365377885,23.8151032405636,23.924124151857,23.2861270384348,23.9776866562284,23.8806269947252,23.3955178181198,-0.0201604573297054,-1.44419155025703,1.40387063559762,25.4862653465226,-0.0286341766726897,-5.78501056235986,0.977302113370561,0.995017552763502,0,0,2.0102318778223802e-4,0.9699289229086933,0,0
P05413,FABPH_HUMAN,FABP3,"Fatty acid-binding protein, heart",10,"=""""",26.2170976754091,26.5880369089444,27.2112488315335,26.6918902073328,27.1192291261141,26.9500082582498,25.5908682742971,27.1461039383091,27.4275423582392,26.5877539265577,25.9984698821331,25.9934863548574,26.5580046179142,26.6672100459826,26.7586365933024,27.3206223875154,26.6144429433872,26.4832513677,26.4029024336599,23.1361496173964,26.4966950845205,26.6672252055355,26.4908810100746,22.7915295882724,26.89936172201,26.9412646645558,26.3327414258458,27.3403758927365,27.5025464800676,24.5755436639884,26.9115619823778,27.1230376742287,26.5499905936356,26.5467972804046,26.7820017684722,26.9017909289306,26.1143929916668,26.5038449959423,27.2126542965488,26.7978343403169,-0.280832244407566,-0.933226997663812,0.37156250884868,26.4736256834742,-0.87064338317553,-5.43632800833573,0.389266823308814,0.99407463931736,0,0,0.11507174484938629,0.35265172225259706,0,0
O14983,AT2A1_HUMAN,ATP2A1,Sarcoplasmic/endoplasmic reticulum calcium ATPase 1,26,"=""""",27.0288088937556,26.7683461794616,26.7935168869588,26.7606267606147,26.6515141990442,26.6585054025423,26.3789590702759,26.1482645842599,25.5990641620901,26.8678882892729,26.9632494556446,26.7015929420285,26.2625310787469,26.8791289059762,26.9059314470354,22.8903837233727,26.7519156943293,26.5654261333608,26.6660191833003,NA,26.3658514393326,26.4535861423586,26.3522830375944,NA,25.9252143895429,26.7576139761809,26.2538423858964,26.2196491384703,26.2143066904015,25.2158687839211,26.6898684469278,26.7467842652986,26.404097017199,26.6936236393884,26.0571349537803,26.6018871095344,26.3896048875152,27.8401682741039,26.355950889897,26.8233988492786,0.00980181545838832,-0.636995866870283,0.65659949778706,26.4369054554919,0.0307036587181192,-5.78013997274112,0.975670578402125,0.995017552763502,0,0,1.0484797211094398e-4,0.9808638600328048,0,0
P00918,CAH2_HUMAN,CA2,Carbonic anhydrase 2,14,"=""""",28.8281937320173,25.4554110997189,25.9121606094551,26.1616371647017,27.4879933117994,25.4896152885931,27.408746014485,25.7535049502356,25.7602062555048,26.1473161811816,25.5996778278224,25.63194454612,27.2546181864971,27.9829591464224,26.9427150319229,28.7333919321068,27.39686402173,26.0233051678747,25.5430348801181,27.8028642940903,26.8785369546017,25.7122925580034,25.9505085907034,29.2797958225347,26.3166267631548,26.1638927897919,27.6472931076877,26.0295428177808,25.5302257697955,29.7471696194421,24.8806254328167,25.03722100815,25.8906651455895,25.106334592222,24.6200807501863,24.4594759224447,25.0035131789031,25.1968342486449,25.1444753098818,25.0725997718612,0.145527914678738,-0.888622868424844,1.17967869778232,26.3245967449148,0.284620536959493,-5.74773623449484,0.77743799229569,0.99407463931736,0,0,0.01591118392526298,0.7162383816293056,0,0
P40925,MDHC_HUMAN,MDH1,"Malate dehydrogenase, cytoplasmic",15,"=""""",26.2961075834859,26.4523693972443,26.673491502941,26.3294889592076,26.4023885232386,26.340067763949,26.3845319746227,27.0145045871036,26.946187660265,26.4384892714777,26.0632582833396,26.1769484272602,26.4350388495646,26.2126320777308,26.1411604518269,26.8981006151384,26.3656117824088,26.0134198122149,26.6410752189213,27.1542077370799,26.2656809446792,26.6251494365258,26.0764123809181,26.5665894406861,26.5815499390776,26.2746045828678,25.9644644955213,27.079466230345002,26.9645254544564,26.929073428257,26.7482747686516,26.4163479403647,26.79831830213,26.684859217999,26.8669897185587,26.634940049953,26.5781729527997,26.4273951154596,26.7109700956205,26.4945318385228,-0.0348764927477418,-0.380057730038044,0.31030474454256,26.5266849203104,-0.204356951920656,-5.76596907736969,0.839135340116627,0.99407463931736,0,0,0.0026564722897015444,0.8742482230727173,0,0
P01009,A1AT_HUMAN,SERPINA1,Alpha-1-antitrypsin,30,"=""""",27.8522136099263,25.5286704083227,26.0123086736791,26.5093940529334,26.7984176811967,25.9004165214278,28.3091921433546,25.0839943957187,25.1385136996006,25.9706080562345,26.2396906426345,24.2173884982358,25.9067424458008,28.1214204481436,26.5375587074669,29.1570331594864,27.5137605016986,26.4151639766721,23.8135964444415,29.9537740923225,27.637791292058,25.15052636165,27.6213362423502,28.9417844482027,25.3260840010719,26.0442482489076,28.2839784956212,24.6303154110121,24.4730158906103,29.4853886275778,24.2207910730768,24.249411484384,24.365235272299,23.3816718452403,23.7704892503292,24.2591128119931,23.6585853901831,25.080045461817,23.0648595120714,23.7875050164054,-0.0231985451828436,-1.35079950343469,1.30440241306901,25.960300857404,-0.0353424771449666,-5.78481084616916,0.971986598013919,0.995017552763502,0,0,2.8626362596005433e-4,0.9611809732094041,0,0
P12883,MYH7_HUMAN,MYH7,Myosin-7,153,"=""""",24.3469479612786,24.7042469818788,26.733493933055,27.7357928736462,24.554080555636,25.6117303777093,24.250771412530302,25.4687514920501,26.3343084063558,25.3382292931929,27.0270354346894,27.8713609049752,25.1759976685016,25.041601403584,24.5684979973219,24.9210157177023,26.5196392466294,28.1941236234176,27.0479226839293,22.5867503295489,23.8667642365716,25.9605449165178,29.034974395914,NA,27.3385351548301,25.7700538942415,23.6502324445017,24.736860547053,23.9604627349573,23.0106665593188,25.8032203620454,26.5104374055692,26.9323928795739,26.0138745716359,26.8596998350023,26.3267243946839,25.8976941589297,26.9887134913387,26.7591514092711,26.3256011018766,-0.720864731761701,-2.29613731477215,0.854407851248748,25.7892026356786,-0.926330612206527,-5.38810212137995,0.360109277970812,0.99407463931736,0,0,0.3197508615511617,0.16347731000546747,0,0
P01859,IGHG2_HUMAN,IGHG2,Immunoglobulin heavy constant gamma 2,10,"=""""",28.3554979127537,25.3792394349667,25.3784656277103,25.8188637224595,26.4963125158456,25.0693489667835,27.9776686516472,25.8833351739011,25.8997927621137,26.4404262272962,26.487538619176,22.9810583209182,25.1500202506825,28.4329878856132,27.3938869292297,29.4758971147312,27.9574231290183,26.572835455921,22.9437635972513,28.4868349963064,27.5344552384319,24.9549750178287,27.6958720262672,28.5919636301179,25.4746750171697,26.1487633711444,28.2348856334124,25.0129428713481,24.8518212251407,28.5837252750759,22.7481023986607,24.9268449647024,23.359357869276,22.7843671501637,21.6378469990975,22.8311879935611,23.0974172805845,24.2630041810036,21.9698740551605,23.2948668702087,-0.037202322994851,-1.68902228424057,1.61461763825086,25.664453659067,-0.0455523872255752,-5.78442650713553,0.963899043244665,0.995017552763502,0,0,5.940634645533208e-4,0.9464188080918535,0,0
P15259,PGAM2_HUMAN,PGAM2,Phosphoglycerate mutase 2,11,"=""""",26.2836274987112,26.4998260668436,26.1962215836325,25.8689940787867,26.3801003816928,26.556330856112,25.9021204505857,26.2564721650027,26.1332837749929,26.7359305257982,26.3671666713553,26.4948752932238,26.63168278353,26.0642547930488,26.3290646604898,25.520947867022,26.6500672584177,26.4741024860352,26.4346855465335,23.006346527698,26.631715576759,26.3030924713581,26.4930952523698,NA,26.2705312410377,26.3926989125631,26.6850491068332,26.8047535743828,26.3423503287907,23.8511119156126,26.3502148983849,26.7558270037702,26.2715226085266,26.3881830604068,25.9103489912323,26.1186271776025,26.3941304628244,26.4947245286075,26.1321612745242,26.337005196458,-0.190430570294435,-0.685492793688932,0.304631653100062,26.1977755090143,-0.778654562129313,-5.50286802855139,0.440996113332666,0.99407463931736,0,0,0.06771049107179944,0.4647348277747403,0,0
P11216,PYGB_HUMAN,PYGB,"Glycogen phosphorylase, brain form",30,"=""""",26.537630246994,26.4200954872363,26.0747508840409,26.1402218081455,26.4235524019808,26.3479103068643,26.5448762690442,26.7172072862385,26.423296260388,26.3765241703633,26.2907852489301,27.1149643311831,26.333757338662,26.3448883008411,26.8152780617656,25.0701548476956,26.248455574811,26.3091243488582,25.9555058316634,23.8347329749768,26.072206508368,26.4208872466296,26.4801078623013,25.3637605316813,26.2682812876231,25.9830561419214,26.3128685142357,26.2798689376595,26.0276863029229,25.2536340194737,26.2318004913997,26.1246004601216,26.3912178645503,26.587046289194,26.1611840945222,26.4192587819013,26.2815652228848,26.5399759738989,26.1011552236969,26.5025577743929,0.274377961554212,-0.150977457685564,0.699733380793987,26.2031607877515,1.30467111553028,-5.01158272175689,0.199637358294705,0.99407463931736,0,0,0.1919982245398262,0.26079825041006016,0,0
P30041,PRDX6_HUMAN,PRDX6,Peroxiredoxin-6,21,"=""""",27.1575533396981,26.1852409249171,26.4698962043757,26.0506025698655,26.2376899547946,26.2081727144087,26.3325597040954,25.7430820399423,26.074709946345,26.1130443585704,25.9677541591165,25.6124727409977,25.8358288491612,26.0528932675063,25.8343728286211,26.9992832034247,26.2167603970626,25.6674281461745,25.8622167215407,26.1271005041094,26.120675616965,26.2502804057455,25.6197090626374,27.373982880171,26.0482137533241,25.9784825306364,26.1458838790583,26.0257894616489,25.7627488699814,27.364722504906,26.0839303334044,26.2945059834102,25.5993122101668,25.7797064679125,25.9234215540422,25.8589712990085,25.430883042469,26.1626722007853,26.1510363646888,25.9687262629027,0.00789754577834145,-0.406415387250298,0.422210478806981,26.1173079314648,0.0385538234516984,-5.78470041668636,0.969442437477178,0.995017552763502,0,0,1.0644290794498849e-4,0.9803171131765992,0,0
P48735,IDHP_HUMAN,IDH2,"Isocitrate dehydrogenase [NADP], mitochondrial",23,"=""""",25.6096129499262,25.8719212218925,26.2044896879234,26.1358802507446,26.0252285605987,26.2881737554826,25.3978352375509,26.8561159518117,26.7785128384962,26.1050885409323,25.9483137886457,25.8990511585729,26.1143974545633,25.4697717141547,25.9836709088217,25.5263874713983,25.7661626860554,26.1103260018677,26.1577276264158,24.576833950969,26.1103336730491,25.9481874701435,25.9604256531115,24.2095978041516,26.6515170031049,26.430869660407,25.8408557013658,27.4344200742648,27.2115895252047,25.1888347258684,26.024622255935,26.0604395291445,26.3740702862534,26.8063581156516,26.3153623812439,26.6600460862035,26.8293321101932,25.9791985529916,26.2245872018505,26.5530538915324,-0.408421343471971,-0.928067201132703,0.11122451418876,26.0909800864624,-1.5896618524378,-4.64923262244966,0.119971027890749,0.99407463931736,0,0,0.3761248621856539,0.14106068890103882,0,0
Q9UKX2,MYH2_HUMAN,MYH2,Myosin-2,116,"=""""",23.7415109646885,25.497344983877,25.872855607641,27.0115744970844,24.2122394470362,25.1353649400307,24.2040591802037,24.7994243685435,25.2647284217781,25.3240500164839,26.7873060723809,27.1947444943066,24.8503477445971,25.3868925572435,24.8153168299416,21.2366765612299,26.0576761948418,28.6058266445413,26.7262045016509,21.9465849494278,24.5919551562127,24.9336662212999,28.9806591207635,NA,26.4020819667562,26.0911660131317,24.4879923480513,25.1527068198608,23.962174220399,22.8798314589629,24.9539025690846,26.1198889468931,26.4323474167934,25.9131162481105,25.8011371184355,25.9676911758465,25.7675552527567,27.1488611880391,26.0536072956047,26.4734087751486,-0.668106584178943,-2.17589999673909,0.839686828381202,25.4560122638379,-0.89695749374729306,-5.41244506775532,0.375378579827484,0.99407463931736,0,0,0.28429973756418875,0.18425369054127938,0,0
P16615,AT2A2_HUMAN,ATP2A2,Sarcoplasmic/endoplasmic reticulum calcium ATPase 2,49,"=""""",25.9669070484213,25.6805794214166,26.6274030060674,26.5067235993119,26.0296323005382,25.9202927314771,25.5038542332669,26.1335988247561,25.7739079461249,26.3433642271657,26.2857807800218,26.1905612688905,26.0053217802487,25.7670972946736,25.6349693373612,25.4229354003488,25.7478608355417,25.6859029381636,26.4063859926473,23.6332240618631,25.2079306497382,26.554577513641,26.0296263738013,22.8719127256674,26.2759728769625,25.9488307786784,24.9189259997698,25.6299227940543,25.9727899920211,23.8739330865712,26.4495647842911,26.1237071621733,26.4752456761686,26.5419509444309,27.2217158173664,26.5984836183334,25.8174111680148,26.9049910594216,26.6866713369576,26.1738202551597,-0.186339911782891,-0.809291063175357,0.436611239609574,25.8886071910382,-0.60500043269124,-5.61592358710726,0.548676558923472,0.99407463931736,0,0,0.04857575786175125,0.5139420448332422,0,0
P02787,TRFE_HUMAN,TF,Serotransferrin,51,"=""""",27.8582430703326,25.2540027938098,25.2562362972719,25.7156081024034,26.4181420592517,25.5584868311202,27.2578128193121,24.3630334262283,24.5487628610578,25.6147821126127,25.783073719255,24.1627173446125,25.7934591041415,27.8296354510037,26.5664465919534,28.4936136228423,26.9904058261346,25.8504505050972,24.3305926575864,28.1898938646968,27.0737889164421,25.1306313238029,27.6735817447328,28.7837276903331,25.6353314380386,25.7883159599204,28.0879899972176,24.3711848691103,24.5725436889092,28.786602604517,23.7651743649504,24.3053048275192,23.6743958556584,22.7184441066004,23.0424659504538,23.4394858440162,23.1435573927424,24.4243518085237,23.0347046418013,23.732060369959,-0.190456394623656,-1.40707300390589,1.02616021465858,25.5754760613993,-0.316625297019056,-5.73880402084226,0.753213453215021,0.99407463931736,0,0,0.02344174093818732,0.6599234554401312,0,0
P06576,ATPB_HUMAN,ATP5F1B,"ATP synthase subunit beta, mitochondrial",27,"=""""",25.93875381994,25.7871152350185,25.3905204878792,25.8163739252234,26.3051336773321,26.0562875740186,25.9333824664081,26.8455756184136,26.8835797052751,25.7592361252779,25.7249965410577,25.8302596299533,26.1800062871123,25.7732943779959,25.9900873310769,25.9170438297827,25.4630415330642,25.6594096855225,25.739226905963,25.8865386001505,26.4079093228217,26.0774831763762,26.0065935592025,25.8844681636932,26.266210704526,25.9590668178227,25.7435486276919,27.2091125731934,27.0533481427901,26.1047347968913,25.4971749638498,25.9216542173605,26.339103650314,26.3393371127866,26.4066441562812,26.1808861862016,26.4991102024731,25.9505857887911,26.0314151268703,26.255005787886,-0.101525052966952,-0.573751995147139,0.370701889213234,26.0753314108572,-0.434836764744436,-5.69763173847201,0.666073253388293,0.99407463931736,0,0,0.017916938843194605,0.6981957353745216,0,0
P40926,MDHM_HUMAN,MDH2,"Malate dehydrogenase, mitochondrial",20,"=""""",25.7598422106004,26.0750462572816,25.7353174486374,25.7625362100761,26.1262158302931,26.0509121577546,25.4606664124709,26.6034909184185,26.6920465585298,25.8352273493098,25.5098028056149,25.7722576680558,26.1503106451873,25.2775391851195,25.8355947389436,25.4628004894575,25.5488479117498,25.9153879985148,25.974790854208,25.4545032720757,26.0021849236626,26.1256574539033,25.9052644251595,24.4667709691975,26.226587671057,26.1763162027403,25.7601544787084,27.0994881531228,27.2394923093937,25.7101742903691,25.953035961501,26.0627891826019,26.3338685706436,26.3803954993924,26.1396680736823,26.2765363788369,26.653724625933,25.8423849492514,25.9679017924789,26.4120895661848,-0.088401628699458,-0.555488530018923,0.378685272620007,25.993440560003,-0.382795100649964,-5.71734085396569,0.703946305250123,0.99407463931736,0,0,0.013477753522107295,0.7337342810278841,0,0
P00738,HPT_HUMAN,HP,Haptoglobin,26,"=""""",28.3696156226912,24.6306535806984,24.4400855969688,25.0222836676949,25.3864754763343,22.9424935079335,27.295910325526,24.7153881197379,25.0576426933446,25.7175225734072,25.5010531119665,23.5493409953287,24.880384498565,26.9909846640076,26.1948472033027,28.5595740081049,27.7180947170335,25.7492313971694,21.9637749543572,27.4822405652558,26.9396342594047,23.8559730719964,27.6916476875391,28.4300283540376,25.5216731257234,25.8051079491136,28.5405001733322,24.4897672713638,23.8478312229266,28.7797623699471,22.4186111986853,23.6441732016787,21.4846137221091,23.4546183330565,22.3834293176404,22.2409922287253,20.946328406763,23.5867821536176,21.9629211930883,22.540667884666,-0.087718331168599,-1.83282319663887,1.65738653430168,25.0183165101211,-0.101665271291234,-5.78058290029248,0.919542315072147,0.99407463931736,0,0,0.0031954279994535818,0.8605795516675779,0,0
P25705,ATPA_HUMAN,ATP5F1A,"ATP synthase subunit alpha, mitochondrial",31,"=""""",25.6816947962985,25.6324044060859,25.2303131709044,25.8025072761501,26.0285357343137,25.6670717064266,25.5482093603807,26.7134815457004,26.4373239678014,25.6754499062347,25.2314171063037,25.7407081832023,25.8501664210717,25.0626164100611,25.9560212545731,25.7162773643549,25.4790041634802,25.7272963161113,25.4186590367343,26.4279784274367,25.892462010518,25.7617210092201,25.928455083336,25.14454609802,26.2146678120831,25.8554962695405,25.5996508480517,27.1523218170336,26.7794251465043,25.9120483113202,25.399493343877,25.6562435862257,26.3286356932089,26.3605352724471,26.224731188138,26.3088769282236,26.6216285647326,25.7535227567136,25.8997064373155,25.9237027096916,0.139239861035161,-0.39640102491811,0.674880746988432,25.8936251859957,0.525767399645316,-5.65724600254515,0.602021323293425,0.99407463931736,0,0,0.030686812034830053,0.604702022963368,0,0
